# Data Set (v1): LOC-SM-TR
# Nov 2014
# AA1-2014 CUP: http://www.di.unipi.it/~micheli/DID/CUP-AA1/2014
# INFO: micheli@di.unipi.it
# (C) CIML group - Gallicchio, Micheli 2014
# 
# Format:
# Training set: id inputs target_x target_y (last 2 columns)
# Blind Test set: id inputs

18,-0.888206,-1.094412,-1.263884,-1.362204,-0.764055,-1.348691,0.052918,1.413969,1.413969,1.409065
19,-0.258844,-0.812921,-0.133557,-0.517118,0.152691,1.007752,1.293030,0.593108,0.593108,0.811126
20,0.484948,0.313042,1.175242,2.088564,1.069437,-0.500372,-0.980509,-1.490618,-1.490618,-1.042487
21,-1.174280,-0.812921,-1.501848,-1.432628,-0.947404,0.347948,0.397394,1.540256,1.540256,1.110095
22,0.027230,0.707129,-0.252539,0.609663,1.436135,0.819237,0.397394,0.656251,0.656251,0.512156
23,1.457598,0.876024,0.223388,0.539240,-0.305682,-0.688887,-1.187194,-1.048616,-1.048616,-1.102281
24,-1.174280,-1.207009,-1.561339,-0.869237,-0.489031,-0.217599,0.672974,1.035110,1.035110,0.930714
25,0.713807,1.157515,1.353715,0.609663,-0.030658,-1.348691,-1.187194,-1.427475,-1.427475,-1.162075
26,-0.716562,-0.812921,-0.787957,-1.010085,-0.397357,-0.029083,1.499716,0.908824,0.908824,0.870920
27,-1.117065,-1.319605,-0.847448,-1.010085,-1.497451,-0.029083,0.535184,0.403678,0.403678,1.169889
28,1.514813,1.833093,0.342370,0.257544,-0.489031,-1.348691,-1.049404,-0.796043,-0.796043,-1.341457
29,-0.144414,0.087849,0.758806,0.891359,0.427715,0.065175,0.604079,-0.669756,-0.669756,0.392568
30,1.057095,0.932322,1.472697,1.454750,0.061016,-0.783145,-0.980509,-0.922329,-0.922329,-1.162075
31,-0.716562,-0.756623,-0.728466,-0.446694,0.061016,0.630721,1.430820,0.403678,0.403678,1.409065
32,0.599377,1.101217,1.829642,1.032206,-0.030658,-1.160176,-1.187194,-0.859186,-0.859186,-1.221869
33,-1.403138,-0.981816,-1.085412,-2.066443,-1.314102,-0.217599,0.741869,0.971967,0.971967,1.767829
34,-1.117065,-1.319605,-1.204393,-1.291781,-2.047499,-0.971661,0.604079,1.161396,1.161396,0.990508
35,-0.716562,-0.587729,-0.847448,-0.798814,-0.580706,0.724979,1.568611,1.287683,1.287683,0.213186
36,0.828236,0.707129,1.353715,1.666021,0.336040,-0.217599,-0.842718,-0.922329,-0.922329,-0.743517
37,-0.773776,-1.094412,-0.906939,-0.587542,-0.397357,-0.406114,0.328499,1.350826,1.350826,1.169889
38,-0.029985,0.594533,0.282879,0.609663,2.352881,-1.348691,-0.429348,-0.417184,-0.417184,-0.384753
39,-1.288709,-1.094412,-1.501848,-0.869237,-0.030658,0.724979,0.810764,0.719394,0.719394,1.289477
40,1.400384,1.382708,1.234733,0.750511,-0.214007,-0.217599,-1.876145,-1.301188,-1.301188,-0.922899
41,1.743672,0.819726,0.580333,0.116696,-1.864150,-1.348691,-1.669460,-1.490618,-1.490618,-1.461045
42,-0.087200,0.369340,0.461352,-0.446694,0.886087,1.950329,1.155240,0.340535,0.340535,0.512156
43,-1.117065,-0.756623,-0.906939,-1.221357,-1.222428,-0.217599,0.741869,1.603399,1.603399,1.050302
44,-1.403138,-0.981816,-1.323375,-1.573476,-0.947404,-0.029083,0.466289,1.287683,1.287683,0.990508
45,-1.059850,-1.150710,-1.025921,-1.010085,-2.689221,-1.254434,0.604079,1.161396,1.161396,0.930714
46,0.313304,0.707129,-0.490503,1.173054,2.261206,1.102010,-1.462774,-0.669756,-0.669756,-0.863105
47,1.285954,1.833093,0.520842,0.539240,-0.305682,-1.160176,-0.911613,-0.796043,-0.796043,-0.922899
48,0.542163,0.594533,1.175242,1.736445,0.886087,-0.123341,-1.807250,-0.669756,-0.669756,-1.221869
49,-0.316058,-0.362536,-0.490503,-0.869237,0.152691,1.667556,1.361925,0.529964,0.529964,1.050302
50,-0.487703,-1.207009,-1.204393,-0.939661,-2.139173,-0.406114,1.155240,0.593108,0.593108,0.272980
51,-0.716562,-1.094412,-1.085412,-0.446694,-0.397357,-0.029083,1.499716,1.287683,1.287683,0.811126
52,1.285954,1.551602,0.520842,0.187120,-0.030658,-0.971661,-1.462774,-1.364332,-1.364332,-1.281663
53,-1.174280,-1.319605,-1.382866,-1.362204,-2.597546,0.253690,0.397394,1.477112,1.477112,0.990508
54,-0.716562,-1.375903,-1.144902,-1.010085,-1.314102,-0.500372,0.535184,1.477112,1.477112,1.648241
55,0.542163,0.425639,0.580333,0.609663,0.427715,1.761814,0.397394,0.277392,0.277392,0.093598
56,0.713807,-0.249940,0.342370,0.116696,2.077857,0.630721,0.121813,-0.038324,-0.038324,-0.265166
57,-0.830991,-0.700325,-1.620829,-1.855171,-1.130753,0.630721,0.810764,0.593108,0.593108,0.990508
58,0.542163,0.313042,0.580333,0.609663,2.169532,0.347948,0.328499,0.087962,0.087962,-0.324959
59,-0.430488,-0.756623,-1.263884,-0.798814,-0.030658,0.536463,1.706401,1.287683,1.287683,0.153392
60,1.514813,1.382708,1.234733,0.680087,-0.122333,-0.217599,-1.531669,-1.238045,-1.238045,-1.341457
61,1.285954,1.270111,0.877788,0.539240,0.244365,-1.537207,-1.187194,-1.553761,-1.553761,-1.221869
62,0.713807,0.763428,0.342370,0.327968,1.436135,1.573298,-0.429348,0.214248,0.214248,-0.025990
63,1.858102,1.213813,0.818297,0.327968,-1.864150,-1.160176,-0.980509,-1.553761,-1.553761,-1.341457
64,-0.087200,0.538235,0.937279,1.384326,1.436135,-0.688887,-1.462774,-0.354040,-0.354040,-0.504341
65,0.542163,1.044918,1.472697,1.454750,0.061016,-0.783145,-1.049404,-1.048616,-1.048616,-0.922899
66,-1.117065,-1.150710,-1.501848,-1.150933,0.061016,-0.217599,0.121813,0.845680,0.845680,1.528653
67,-0.544917,-0.587729,-1.323375,-0.376270,0.794413,1.667556,1.844191,1.350826,1.350826,0.512156
68,0.542163,0.538235,1.413206,1.666021,-0.030658,-1.160176,-0.980509,-1.238045,-1.238045,-1.042487
69,0.084445,0.707129,-0.252539,0.609663,1.711159,0.819237,0.535184,0.593108,0.593108,0.811126
70,1.343169,1.495304,0.639824,0.539240,-0.214007,-0.783145,-0.980509,-1.680048,-1.680048,-1.281663
71,-1.174280,-1.207009,-0.847448,-0.869237,-1.405777,-0.029083,0.466289,0.719394,0.719394,0.631744
72,-1.117065,-1.544798,-0.847448,-0.517118,-0.030658,0.819237,1.361925,1.413969,1.413969,0.811126
73,0.256089,0.707129,0.996769,1.313902,1.619484,0.819237,-0.704928,-0.922329,-0.922329,-0.205372
74,-1.231494,-1.038114,-1.025921,-0.235423,-0.489031,0.536463,1.293030,1.540256,1.540256,0.571950
75,0.427733,0.256744,0.461352,0.609663,1.986182,0.630721,0.121813,-0.164611,-0.164611,-0.564135
76,-0.773776,-1.319605,-1.382866,-0.446694,-0.122333,0.347948,-0.084872,1.287683,1.287683,0.751332
77,2.086960,1.270111,0.461352,-0.657966,-0.855729,-1.348691,-0.704928,-1.174902,-1.174902,-0.982693
78,1.915316,1.326409,0.520842,0.187120,-0.947404,-0.971661,-0.980509,-0.796043,-0.796043,-1.102281
79,-0.544917,-0.249940,-1.025921,-0.657966,1.069437,1.667556,1.017450,0.277392,0.277392,0.093598
80,1.743672,0.425639,0.639824,0.116696,0.061016,-1.442949,-1.049404,-1.553761,-1.553761,-1.281663
81,-0.029985,-0.700325,0.044915,0.116696,0.702738,1.761814,0.741869,0.656251,0.656251,0.033804
82,0.542163,-0.024747,1.115751,1.736445,0.244365,-0.406114,-1.738355,-1.364332,-1.364332,-0.922899
83,0.713807,0.481937,0.461352,1.102630,1.344460,1.950329,0.121813,0.277392,0.277392,-0.025990
84,-0.888206,-0.812921,-0.847448,-0.869237,0.152691,-0.217599,1.430820,1.287683,1.287683,0.751332
85,0.999880,1.157515,1.591678,1.454750,-0.214007,-0.594630,-0.980509,-0.985472,-0.985472,-1.102281
86,-1.403138,-0.981816,-0.966430,-1.010085,-2.689221,-0.971661,0.535184,1.098253,1.098253,0.990508
87,-0.544917,-1.432201,-0.966430,-0.939661,-1.130753,0.819237,1.706401,1.161396,1.161396,0.870920
88,-0.945421,-1.263307,-1.323375,-1.221357,-0.947404,0.630721,0.328499,0.529964,0.529964,1.289477
89,-0.716562,-0.981816,-0.966430,-0.728390,-0.397357,0.819237,0.948555,0.593108,0.593108,1.409065
90,0.484948,0.538235,1.115751,1.595597,1.436135,-0.594630,-1.118299,-0.732900,-0.732900,-0.803311
91,0.656592,0.538235,1.056260,1.525173,1.436135,-0.217599,-0.291557,-0.543470,-0.543470,-0.803311
92,-0.716562,-0.700325,-1.263884,-1.010085,-0.214007,0.159432,0.466289,1.477112,1.477112,0.571950
93,0.198874,-0.756623,0.580333,0.539240,1.161111,0.913494,0.672974,-0.101468,-0.101468,0.392568
94,1.743672,1.044918,0.223388,0.187120,-0.305682,-1.160176,-0.842718,-1.364332,-1.364332,-0.863105
95,-1.288709,-1.263307,-1.085412,-1.010085,-1.039079,-0.406114,-0.360453,0.782537,0.782537,0.870920
96,-0.659347,-1.094412,-1.025921,-0.587542,0.061016,0.724979,0.397394,1.224540,1.224540,0.811126
97,-0.716562,-0.981816,-0.966430,-0.728390,-0.397357,1.573298,1.637506,1.098253,1.098253,0.571950
98,0.141659,0.594533,1.829642,1.173054,-0.305682,-1.725722,-1.049404,-1.111759,-1.111759,-1.162075
99,0.713807,1.382708,1.234733,0.609663,0.152691,-0.123341,-0.980509,-0.985472,-0.985472,-1.341457
100,-1.345924,-1.038114,-0.728466,-0.376270,-0.305682,0.630721,1.430820,0.656251,0.656251,0.930714
101,1.057095,1.213813,1.175242,0.750511,-0.122333,-0.311856,-0.980509,-1.616904,-1.616904,-1.281663
102,0.313304,0.313042,0.401861,1.243478,2.077857,-0.217599,-0.153767,-0.227754,-0.227754,-0.863105
103,-0.773776,-1.150710,-1.323375,-0.517118,-0.030658,-0.406114,1.017450,1.224540,1.224540,1.409065
104,0.542163,-0.137343,1.294224,1.736445,0.152691,-0.406114,-1.118299,-0.985472,-0.985472,-0.982693
105,0.999880,1.326409,0.877788,0.750511,-0.397357,-0.783145,-1.669460,-1.301188,-1.301188,-1.281663
106,1.743672,0.481937,0.401861,0.046273,-0.672380,-1.725722,-1.393879,-1.806334,-1.806334,-1.221869
107,0.599377,0.707129,0.996769,1.243478,1.344460,0.347948,-0.291557,-1.048616,-1.048616,-1.162075
108,-1.231494,-0.700325,-1.323375,-0.587542,-0.580706,0.630721,0.741869,0.908824,0.908824,0.811126
109,0.542163,1.157515,1.948624,1.173054,-0.030658,-1.537207,-1.118299,-1.238045,-1.238045,-1.341457
110,0.084445,0.594533,0.639824,1.173054,1.802833,0.819237,-0.567138,-1.553761,-1.553761,-0.743517
111,0.942666,1.551602,1.234733,0.820935,-0.122333,-0.217599,-1.118299,-1.238045,-1.238045,-1.221869
112,-0.316058,-0.531430,-0.133557,-0.305847,-0.855729,1.667556,0.466289,1.350826,1.350826,0.392568
113,-1.345924,-1.207009,-1.323375,-1.150933,-2.230848,-0.217599,0.672974,0.782537,0.782537,1.409065
114,-1.345924,-0.925518,-1.085412,-0.939661,-0.030658,-0.029083,-0.084872,0.908824,0.908824,1.528653
115,0.885451,0.876024,1.175242,1.806869,0.702738,-0.594630,-0.567138,-0.669756,-0.669756,-0.623929
116,1.400384,1.833093,0.401861,-0.517118,-0.030658,-1.348691,-1.256089,-1.427475,-1.427475,-1.341457
117,0.542163,0.087849,1.175242,1.525173,0.977762,-0.123341,-0.911613,-0.922329,-0.922329,-0.982693
118,0.370518,0.538235,0.996769,1.173054,2.169532,0.159432,-0.015977,-0.038324,-0.038324,-0.384753
119,-0.830991,-1.038114,-0.966430,-0.869237,-0.305682,0.536463,0.397394,-0.669756,-0.669756,1.349271
120,0.427733,0.819726,0.699315,1.736445,1.161111,0.159432,-1.118299,-0.796043,-0.796043,-0.803311
121,1.114310,0.481937,1.532187,1.525173,0.244365,-0.500372,-0.980509,-1.427475,-1.427475,-0.863105
122,1.285954,1.833093,0.580333,0.539240,-0.580706,-0.971661,-1.600565,-1.238045,-1.238045,-1.221869
123,1.057095,1.607900,0.461352,0.539240,-0.305682,-1.631465,-1.187194,-1.616904,-1.616904,-1.341457
124,0.828236,1.439006,1.353715,0.468816,0.152691,-0.406114,-1.118299,-0.922329,-0.922329,-1.401251
125,0.999880,1.270111,1.234733,1.243478,-0.489031,-0.217599,-0.842718,-0.922329,-0.922329,-1.162075
126,-1.059850,-1.207009,-1.085412,-1.221357,-1.222428,-0.594630,0.190708,1.161396,1.161396,1.588447
127,-0.659347,-0.756623,-1.501848,-0.446694,-0.214007,0.819237,1.568611,1.035110,1.035110,0.990508
128,-0.945421,-0.812921,-0.490503,-0.869237,-0.305682,1.573298,0.466289,1.224540,1.224540,0.272980
129,0.713807,1.044918,1.889133,1.032206,-0.030658,-0.971661,-1.738355,-0.922329,-0.922329,-1.162075
130,-1.231494,-0.812921,-1.323375,-1.291781,-0.672380,0.065175,0.810764,0.593108,0.593108,0.751332
131,1.629243,1.157515,0.223388,0.609663,-0.030658,-1.254434,-1.187194,-0.796043,-0.796043,-1.162075
132,-1.002635,-0.475132,-0.193048,-0.869237,-0.397357,0.442206,0.466289,1.098253,1.098253,0.691538
133,0.828236,1.270111,1.413206,0.609663,0.061016,-0.406114,-1.256089,-0.732900,-0.732900,-1.221869
134,1.400384,1.270111,0.639824,0.187120,-0.030658,-1.537207,-1.876145,-1.490618,-1.490618,-1.162075
135,0.713807,0.594533,0.996769,1.666021,1.069437,-0.877403,-1.393879,-0.606613,-0.606613,-0.922899
136,-0.716562,-0.531430,-0.252539,-0.164999,-0.672380,1.950329,1.017450,0.656251,0.656251,0.631744
137,-1.174280,-1.038114,-1.263884,-1.362204,-0.672380,-0.029083,0.604079,1.413969,1.413969,0.811126
138,-1.231494,-0.869219,-1.204393,-1.291781,-1.864150,-0.783145,0.052918,1.224540,1.224540,1.409065
139,-1.174280,-1.544798,-1.561339,-1.362204,-1.039079,-0.217599,-0.222662,1.477112,1.477112,0.691538
140,-1.345924,-1.544798,-0.906939,-1.291781,-0.672380,-0.500372,0.741869,1.098253,1.098253,1.050302
141,-0.258844,-0.587729,-0.668975,-0.939661,0.427715,1.761814,1.499716,0.593108,0.593108,0.332774
142,0.656592,0.932322,1.115751,1.243478,1.527809,-0.688887,-1.049404,-0.417184,-0.417184,-0.922899
143,1.457598,1.551602,0.044915,0.609663,0.061016,-1.160176,-1.393879,-1.301188,-1.301188,-1.281663
144,2.086960,0.763428,0.223388,0.116696,-0.030658,-1.065918,-1.393879,-0.922329,-0.922329,-1.281663
145,-0.602132,-0.700325,-0.668975,-0.376270,0.244365,1.573298,1.499716,1.161396,1.161396,0.631744
146,0.484948,0.763428,1.294224,2.088564,0.886087,-0.123341,-0.704928,-0.669756,-0.669756,-0.803311
147,-1.117065,-0.869219,-1.263884,-1.573476,-0.855729,-0.594630,0.121813,1.540256,1.540256,0.631744
148,-0.544917,-0.869219,-0.966430,-2.136867,-1.955824,-1.065918,0.397394,1.161396,1.161396,1.050302
149,0.141659,0.313042,0.758806,0.539240,1.161111,0.347948,0.052918,-0.290897,-0.290897,0.033804
150,-1.288709,-1.150710,-1.620829,-0.446694,-0.030658,0.630721,0.397394,1.287683,1.287683,0.571950
151,-0.316058,0.200446,-0.252539,0.257544,0.427715,1.950329,0.948555,0.403678,0.403678,0.213186
152,-1.288709,-0.700325,-1.263884,-1.150933,-1.130753,0.159432,0.879659,1.224540,1.224540,1.409065
153,-1.288709,-0.925518,-1.025921,-1.010085,-0.672380,-0.594630,0.259603,0.340535,0.340535,0.930714
154,-0.487703,-0.981816,-0.371521,-0.164999,-0.397357,0.630721,0.328499,0.656251,0.656251,-0.205372
155,1.171525,1.270111,1.413206,0.891359,-0.122333,-0.406114,-1.118299,-0.922329,-0.922329,-1.162075
156,-1.403138,-1.375903,-1.561339,-1.150933,-1.589126,-0.406114,-0.015977,0.782537,0.782537,0.512156
157,-1.059850,-1.094412,-0.966430,-1.150933,-2.414197,-0.029083,0.741869,1.540256,1.540256,0.930714
158,0.484948,0.425639,0.758806,0.609663,1.711159,0.442206,0.604079,-0.038324,-0.038324,-0.444547
159,0.313304,-0.024747,0.699315,1.384326,1.527809,0.819237,-0.015977,-0.543470,-0.543470,-0.145578
160,1.400384,1.382708,0.699315,0.539240,-0.030658,-1.725722,-1.118299,-1.364332,-1.364332,-1.281663
161,0.599377,0.087849,0.996769,0.046273,1.069437,1.950329,0.879659,0.593108,0.593108,0.512156
162,0.542163,0.650831,0.996769,1.454750,1.161111,-1.348691,-0.360453,-0.290897,-0.290897,-1.341457
163,0.999880,1.270111,1.770151,0.609663,0.061016,-1.065918,-1.324984,-1.301188,-1.301188,-1.162075
164,0.713807,-0.137343,0.342370,1.313902,2.169532,1.479041,-0.015977,0.593108,0.593108,-0.085784
165,0.370518,1.044918,1.413206,0.539240,0.427715,-1.537207,-1.049404,-0.922329,-0.922329,-0.922899
166,-0.430488,-0.137343,-0.252539,-0.376270,0.519389,1.007752,0.741869,0.908824,0.908824,0.870920
167,-0.716562,-1.094412,-0.787957,-1.432628,-1.039079,-0.217599,0.397394,1.224540,1.224540,1.767829
168,1.572028,1.270111,0.520842,0.609663,-0.305682,-0.688887,-1.807250,-0.732900,-0.732900,-1.162075
169,-0.487703,-0.812921,-0.490503,-0.305847,-0.305682,0.159432,0.879659,1.350826,1.350826,0.452362
170,-1.117065,-0.981816,-0.906939,-0.446694,-0.305682,0.253690,0.672974,0.782537,0.782537,0.870920
171,0.828236,0.707129,1.770151,1.525173,-0.030658,-0.783145,-1.118299,-1.238045,-1.238045,-1.162075
172,-1.403138,-1.038114,-1.144902,-1.221357,-0.214007,-0.217599,1.224135,0.656251,0.656251,0.811126
173,-1.403138,-1.319605,-1.382866,-0.939661,-0.855729,-0.406114,0.397394,1.098253,1.098253,1.050302
174,-1.174280,-1.263307,-1.442357,-1.080509,-0.947404,0.065175,0.397394,0.908824,0.908824,1.708035
175,-0.487703,-0.925518,-1.085412,-1.432628,-0.122333,0.253690,0.879659,0.277392,0.277392,0.571950
176,0.771022,-0.249940,0.461352,1.032206,1.619484,1.667556,-0.084872,0.087962,0.087962,-0.564135
177,0.542163,1.213813,1.353715,0.468816,-0.030658,-0.688887,-0.911613,-0.985472,-0.985472,-1.341457
178,-1.117065,-1.432201,-0.847448,-1.503052,-2.322523,-0.123341,0.397394,0.466821,0.466821,1.648241
179,-1.288709,-0.812921,-1.382866,-1.221357,0.061016,0.065175,0.604079,0.656251,0.656251,0.811126
180,-1.231494,-1.375903,-0.787957,-0.235423,-0.397357,0.630721,0.879659,1.477112,1.477112,1.050302
181,0.542163,0.144148,0.996769,1.173054,1.344460,1.196267,1.293030,0.277392,0.277392,-0.384753
182,0.942666,1.382708,1.056260,0.820935,0.061016,-0.783145,-1.256089,-1.174902,-1.174902,-0.922899
183,-1.345924,-1.038114,-0.906939,-0.517118,-0.305682,-0.029083,0.535184,1.035110,1.035110,1.409065
184,0.942666,1.607900,0.401861,0.891359,0.061016,-0.783145,-1.462774,-1.553761,-1.553761,-1.281663
185,0.885451,1.270111,0.163897,0.116696,-0.122333,-0.971661,-1.049404,-1.427475,-1.427475,-1.221869
186,-0.830991,-1.488499,-1.561339,-1.855171,-0.305682,0.159432,0.328499,1.161396,1.161396,0.751332
187,-0.487703,-0.306238,-0.787957,-0.305847,0.519389,1.573298,0.948555,1.161396,1.161396,0.093598
188,0.771022,0.707129,1.115751,1.525173,1.161111,-0.311856,-0.911613,-0.922329,-0.922329,-1.341457
189,-1.231494,-1.150710,-1.382866,-1.080509,-0.489031,-0.029083,-0.222662,0.340535,0.340535,1.349271
190,1.572028,1.607900,0.223388,0.187120,-0.305682,-1.631465,-0.911613,-0.985472,-0.985472,-1.221869
191,-0.544917,0.200446,1.115751,0.750511,2.077857,1.667556,0.604079,0.340535,0.340535,0.213186
192,0.484948,0.200446,0.282879,0.961783,0.886087,1.761814,0.328499,0.529964,0.529964,0.033804
193,-0.659347,-0.700325,-0.906939,-0.939661,-0.489031,-0.029083,1.499716,0.845680,0.845680,1.229683
194,1.743672,0.876024,0.342370,0.468816,-1.314102,-1.725722,-0.980509,-1.553761,-1.553761,-1.341457
195,0.942666,1.270111,1.353715,0.820935,-0.397357,-0.217599,-0.911613,-1.111759,-1.111759,-1.341457
196,-0.144414,-0.475132,-0.490503,0.257544,-0.030658,1.856072,0.672974,0.466821,0.466821,0.811126
197,1.285954,1.326409,1.294224,1.313902,0.061016,-0.217599,-0.704928,-1.301188,-1.301188,-1.341457
198,2.029746,0.650831,0.461352,0.539240,-0.214007,-2.008496,-1.324984,-1.553761,-1.553761,-1.341457
199,-1.174280,-0.587729,-0.431012,-0.305847,0.519389,1.384783,1.499716,0.908824,0.908824,0.631744
200,0.656592,0.425639,1.056260,1.666021,1.252786,-1.348691,-0.429348,-0.669756,-0.669756,-1.221869
201,-1.231494,-0.981816,-0.966430,-0.869237,-0.489031,0.630721,0.397394,0.529964,0.529964,0.571950
202,1.285954,1.439006,0.520842,0.398392,-0.214007,-2.291269,-1.600565,-1.490618,-1.490618,-1.102281
203,-1.345924,-0.925518,-1.442357,-0.869237,-0.305682,0.724979,0.948555,0.719394,0.719394,1.289477
204,-1.288709,-1.375903,-1.025921,-1.221357,-1.772475,-1.254434,-0.153767,0.908824,0.908824,1.409065
205,0.885451,0.932322,1.353715,1.736445,0.611064,-0.217599,-0.911613,-0.859186,-0.859186,-0.743517
206,-0.602132,-1.375903,-1.382866,-0.657966,-0.214007,0.819237,1.706401,1.035110,1.035110,0.332774
207,-0.487703,-1.375903,-0.431012,-1.150933,-0.672380,0.253690,1.017450,1.098253,1.098253,1.169889
208,0.771022,1.326409,1.472697,1.102630,-0.305682,-1.160176,-1.324984,-1.743191,-1.743191,-0.803311
209,-0.773776,0.538235,0.342370,-0.024151,0.977762,2.327360,0.879659,0.908824,0.908824,-0.025990
210,-0.316058,-0.475132,-0.014576,-0.024151,-0.855729,1.196267,0.879659,1.224540,1.224540,-0.324959
211,-0.201629,-0.362536,-0.133557,0.539240,0.061016,1.667556,1.499716,1.035110,1.035110,0.392568
212,-1.117065,-1.038114,-1.680320,-1.150933,-0.855729,0.159432,0.328499,1.161396,1.161396,1.528653
213,-1.288709,-1.207009,-1.263884,-1.221357,-0.855729,0.159432,0.604079,0.593108,0.593108,0.930714
214,0.999880,1.157515,1.829642,1.525173,-0.030658,-0.500372,-1.669460,-1.174902,-1.174902,-0.743517
215,-0.602132,-0.362536,-0.312030,-0.376270,-0.397357,0.724979,1.361925,1.098253,1.098253,0.691538
216,-0.830991,-1.432201,-0.966430,-0.587542,-0.672380,0.724979,0.948555,0.403678,0.403678,1.349271
217,0.427733,0.481937,0.758806,1.384326,0.977762,0.724979,-0.015977,0.087962,0.087962,-0.504341
218,-0.830991,-0.700325,-1.263884,-1.080509,-0.764055,0.159432,0.672974,0.656251,0.656251,0.930714
219,-0.144414,0.087849,0.996769,0.257544,1.986182,0.442206,0.672974,0.277392,0.277392,0.272980
220,-1.059850,-0.869219,-0.787957,-0.728390,-1.039079,0.347948,0.328499,-0.354040,-0.354040,1.409065
221,0.999880,1.495304,0.639824,0.539240,-0.030658,-1.537207,-1.118299,-1.743191,-1.743191,-1.401251
222,-1.345924,-0.925518,-0.906939,-1.291781,-0.855729,0.065175,-0.015977,0.466821,0.466821,1.648241
223,1.915316,0.988620,0.461352,0.468816,-0.214007,-1.537207,-1.393879,-1.048616,-1.048616,-1.401251
224,2.086960,1.326409,0.937279,0.327968,-0.489031,-0.783145,-1.049404,-1.364332,-1.364332,-1.401251
225,0.713807,0.200446,0.461352,0.961783,1.619484,2.044587,0.672974,0.024819,0.024819,0.512156
226,-0.945421,-1.094412,-1.204393,-0.939661,-0.122333,0.630721,1.430820,1.224540,1.224540,1.409065
227,-0.888206,-1.094412,-0.609484,-1.010085,-0.122333,0.819237,1.017450,0.593108,0.593108,1.229683
228,-0.716562,-0.531430,-1.263884,-0.446694,-0.580706,1.007752,1.499716,1.224540,1.224540,0.870920
229,-0.945421,-0.812921,-1.620829,-0.446694,-1.130753,0.630721,1.706401,1.350826,1.350826,0.571950
230,0.084445,0.876024,0.639824,1.173054,2.077857,1.007752,-0.429348,-0.164611,-0.164611,-1.221869
231,0.084445,1.044918,0.401861,0.187120,0.886087,1.667556,0.466289,-0.290897,-0.290897,0.811126
232,0.713807,0.707129,0.401861,1.806869,0.794413,-1.254434,-1.187194,-1.743191,-1.743191,-1.221869
233,-0.029985,0.031551,0.104406,-0.094575,0.336040,1.667556,1.293030,0.593108,0.593108,-0.324959
234,1.629243,1.157515,0.818297,0.327968,-1.222428,-1.537207,-1.118299,-1.743191,-1.743191,-0.863105
235,0.828236,1.270111,2.008115,0.750511,-0.672380,-1.442949,-1.256089,-0.922329,-0.922329,-0.922899
236,1.457598,1.439006,0.461352,-0.798814,-0.030658,-1.348691,-0.980509,-1.111759,-1.111759,-1.401251
237,-1.174280,-1.094412,-1.204393,-1.573476,-1.680801,-0.311856,0.466289,0.214248,0.214248,0.870920
238,1.800887,1.044918,0.639824,0.116696,-0.489031,-1.348691,-0.704928,-1.743191,-1.743191,-0.863105
239,-1.231494,-1.544798,-1.144902,-1.784747,-1.314102,-0.406114,0.535184,0.277392,0.277392,1.289477
240,-0.888206,-0.925518,-0.906939,-1.784747,-0.672380,-0.029083,0.397394,0.908824,0.908824,0.571950
